step_index,timestamp_s,mode,contact_pressure_pa,platen_angular_speed_rad_s,head_angular_speed_rad_s,relative_velocity_m_s,slurry_availability,interface_temperature_k,pressure_velocity_exposure,pad_surface_activity,pad_remaining_life,dresser_effectiveness,instantaneous_mrr_m_s,cumulative_removal_m,active_polish_time_s,stage_average_mrr_m_s,thermal_energy_residual_w
533,5.33,POLISH,29999.99999995528,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999986213305018,293.25658183299396,0.9999999999985084,0.999134654104089,0.9999567140170859,1.0,1.6655286274206863e-09,7.160308251142157e-09,4.329999999999952,1.6536508663146042e-09,-1.3938006304670125e-10
534,5.34,POLISH,29999.999999957516,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999986557972392,293.25680330191324,0.999999999998583,0.9991326558347807,0.9999566140170859,1.0,1.665526062209657e-09,7.176963511764253e-09,4.339999999999952,1.6536782285171274e-09,-1.1315066217321146e-08
535,5.3500000000000005,POLISH,29999.99999995964,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999986894023083,293.2570246645272,0.9999999999986537,0.9991306575694691,0.999956514017086,1.0,1.6655234955688043e-09,7.193618746719941e-09,4.349999999999952,1.6537054590160967e-09,2.0094148567295633e-11
536,5.36,POLISH,29999.99999996166,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999987221672506,293.2572459208868,0.9999999999987211,0.999128659308154,0.999956414017086,1.0,1.665520927534015e-09,7.210273955995281e-09,4.3599999999999515,1.6537325587145324e-09,-1.064387333826744e-08
537,5.37,POLISH,29999.999999963577,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999987541130694,293.25746707104315,0.999999999998785,0.9991266610508354,0.9999563140170861,1.0,1.6655183581402757e-09,7.2269291395766836e-09,4.369999999999951,1.6537595285072687e-09,-2.5807196379901143e-09
538,5.38,POLISH,29999.9999999654,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999987852602427,293.2576881150472,0.9999999999988457,0.9991246627975132,0.9999562140170861,1.0,1.6655157874217003e-09,7.243584297450901e-09,4.379999999999951,1.6537863692810461e-09,8.104592552626855e-09
539,5.39,POLISH,29999.99999996713,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999988156287366,293.25790905294986,0.9999999999989034,0.9991226645481877,0.9999561140170862,1.0,1.6655132154115492e-09,7.260239429605016e-09,4.389999999999951,1.653813081914601e-09,5.292065452522365e-09
540,5.4,POLISH,29999.999999968775,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999988452380182,293.2581298848021,0.9999999999989583,0.9991206663028586,0.9999560140170862,1.0,1.6655106421422513e-09,7.276894536026439e-09,4.399999999999951,1.6538396672787546e-09,1.268190885639342e-09
541,5.41,POLISH,29999.999999970336,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999988741070678,293.2583506106548,0.9999999999990103,0.9991186680615259,0.9999559140170863,1.0,1.6655080676454249e-09,7.293549616702893e-09,4.40999999999995,1.6538661262365023e-09,8.318167488141626e-09
542,5.42,POLISH,29999.99999997182,7.999999999999994,5.999999999999994,1.6070416183328238,0.999998902254391,293.2585712305589,0.9999999999990598,0.9991166698241898,0.9999558140170863,1.0,1.6655054919518966e-09,7.3102046716224115e-09,4.41999999999995,1.6538924596430982e-09,1.030412022373639e-08
543,5.43,POLISH,29999.999999973228,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999989296980313,293.2587917445652,0.9999999999991067,0.9991146715908501,0.9999557140170864,1.0,1.6655029150917246e-09,7.326859700773329e-09,4.42999999999995,1.6539186683461426e-09,-8.926846817303158e-09
544,5.44,POLISH,29999.999999974567,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999989564555805,293.25901215272455,0.9999999999991513,0.9991126733615069,0.9999556140170864,1.0,1.6655003370942133e-09,7.343514704144271e-09,4.43999999999995,1.6539447531856653e-09,-8.699188924765622e-09
545,5.45,POLISH,29999.99999997584,7.999999999999994,5.999999999999994,1.6070416183328238,0.999998982544191,293.2592324550878,0.9999999999991938,0.9991106751361601,0.9999555140170865,1.0,1.6654977579879357e-09,7.3601696817241505e-09,4.4499999999999496,1.65397071499421e-09,-5.168288907952956e-09
546,5.46,POLISH,29999.999999977048,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999990079805862,293.2594526517057,0.9999999999992341,0.9991086769148099,0.9999554140170865,1.0,1.6654951778007506e-09,7.376824633502158e-09,4.459999999999949,1.6539965545969152e-09,1.3917173191657639e-08
547,5.47,POLISH,29999.999999978194,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999990327810715,293.25967274262905,0.9999999999992722,0.9991066786974561,0.9999553140170866,1.0,1.6654925965598193e-09,7.3934795594677565e-09,4.469999999999949,1.6540222728115975e-09,3.963890549130156e-09
548,5.48,POLISH,29999.999999979285,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999990569615447,293.25989272790855,0.9999999999993087,0.9991046804840986,0.9999552140170866,1.0,1.6654900142916242e-09,7.410134459610673e-09,4.479999999999949,1.6540478704488298e-09,5.615248710455489e-09
549,5.49,POLISH,29999.999999980322,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999990805375061,293.2601126075949,0.9999999999993432,0.9991026822747376,0.9999551140170867,1.0,1.6654874310219865e-09,7.426789333920893e-09,4.489999999999949,1.6540733483120216e-09,2.6835778044187464e-09
550,5.5,POLISH,29999.999999981304,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999991035240684,293.26033238173886,0.9999999999993759,0.9991006840693731,0.9999550140170868,1.0,1.6654848467760812e-09,7.443444182388653e-09,4.4999999999999485,1.6540987071974973e-09,7.3883512641259586e-09
551,5.51,POLISH,29999.99999998224,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999991259359667,293.260552050391,0.9999999999994071,0.999098685868005,0.9999549140170868,1.0,1.6654822615784538e-09,7.460099005004438e-09,4.509999999999948,1.654123947894573e-09,3.5259404285170604e-09
552,5.5200000000000005,POLISH,29999.999999983127,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999991477875676,293.26077161360206,0.9999999999994367,0.9990966876706332,0.9999548140170869,1.0,1.6654796754530363e-09,7.476753801758969e-09,4.519999999999948,1.6541490711856316e-09,3.299888362562342e-09
553,5.53,POLISH,29999.99999998397,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999991690928784,293.26099107142255,0.9999999999994648,0.9990946894772579,0.9999547140170869,1.0,1.6654770884231623e-09,7.4934085726432e-09,4.529999999999948,1.6541740778462002e-09,-9.509122378403845e-09
554,5.54,POLISH,29999.99999998477,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999991898655565,293.26121042390315,0.9999999999994915,0.9990926912878789,0.999954614017087,1.0,1.6654745005115819e-09,7.510063317648316e-09,4.539999999999948,1.6541989686450226e-09,5.708315597985347e-09
555,5.55,POLISH,29999.99999998553,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999992101189176,293.2614296710944,0.9999999999995168,0.9990906931024963,0.999954514017087,1.0,1.6654719117404766e-09,7.526718036765721e-09,4.549999999999947,1.6542237443441336e-09,4.309157475290704e-09
556,5.5600000000000005,POLISH,29999.999999986256,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999992298659446,293.2616488130468,0.9999999999995409,0.9990886949211101,0.9999544140170871,1.0,1.665469322131473e-09,7.543372729987036e-09,4.559999999999947,1.6542484056989306e-09,-1.5346159898399492e-09
557,5.57,POLISH,29999.999999986943,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999992491192959,293.2618678498109,0.9999999999995639,0.9990866967437202,0.9999543140170871,1.0,1.6654667317056577e-09,7.560027397304093e-09,4.569999999999947,1.654272953458245e-09,3.480806753941579e-10
558,5.58,POLISH,29999.999999987594,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999992678913135,293.26208678143723,0.9999999999995856,0.9990846985703267,0.9999542140170872,1.0,1.6654641404835896e-09,7.576682038708928e-09,4.579999999999947,1.6542973883644138e-09,-6.294328613876132e-09
559,5.59,POLISH,29999.999999988213,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999992861940307,293.2623056079762,0.9999999999996062,0.9990827004009295,0.9999541140170872,1.0,1.6654615484853134e-09,7.59333665419378e-09,4.589999999999947,1.6543217111533484e-09,-9.306361903327343e-09
560,5.6000000000000005,POLISH,29999.999999988802,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999993040391799,293.2625243294783,0.9999999999996259,0.9990807022355287,0.9999540140170873,1.0,1.665458955730374e-09,7.609991243751084e-09,4.599999999999946,1.6543459225546028e-09,3.466610110081092e-09
561,5.61,POLISH,29999.999999989363,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999993214382004,293.2627429459939,0.9999999999996445,0.9990787040741242,0.9999539140170873,1.0,1.6654563622378245e-09,7.626645807373462e-09,4.609999999999946,1.6543700232914429e-09,-1.2665111626120051e-08
562,5.62,POLISH,29999.999999989894,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999993384022453,293.2629614575735,0.9999999999996623,0.999076705916716,0.9999538140170874,1.0,1.6654537680262452e-09,7.643300345053725e-09,4.619999999999946,1.654394014080912e-09,1.1267388799751643e-08
563,5.63,POLISH,29999.9999999904,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999993549421892,293.2631798642674,0.9999999999996791,0.9990747077633042,0.9999537140170874,1.0,1.6654511731137503e-09,7.659954856784861e-09,4.629999999999946,1.6544178956338987e-09,2.1509549696929753e-09
564,5.64,POLISH,29999.99999999088,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999993710686345,293.2633981661259,0.9999999999996951,0.9990727096138887,0.9999536140170875,1.0,1.6654485775180009e-09,7.676609342560042e-09,4.6399999999999455,1.654441668655201e-09,5.175877504370874e-10
565,5.65,POLISH,29999.999999991334,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999993867919186,293.2636163631994,0.9999999999997102,0.9990707114684695,0.9999535140170875,1.0,1.665445981256216e-09,7.693263802372603e-09,4.649999999999945,1.6544653338435901e-09,-9.931468980539648e-09
566,5.66,POLISH,29999.999999991767,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999994021221206,293.2638344555382,0.9999999999997247,0.9990687133270465,0.9999534140170876,1.0,1.6654433843451861e-09,7.709918236216055e-09,4.659999999999945,1.6544888918918768e-09,1.1334108762639516e-08
567,5.67,POLISH,29999.99999999218,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999994170690676,293.2640524431925,0.9999999999997384,0.9990667151896199,0.9999533140170876,1.0,1.6654407868012806e-09,7.726572644084068e-09,4.669999999999945,1.654512343486972e-09,-8.829402986521018e-09
568,5.68,POLISH,29999.99999999257,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999994316423408,293.2642703262126,0.9999999999997515,0.9990647170561895,0.9999532140170877,1.0,1.665438188640459e-09,7.743227025970472e-09,4.679999999999945,1.6545356893099494e-09,-1.4988330576670705e-09
569,5.69,POLISH,29999.999999992942,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999994458512823,293.26448810464876,0.9999999999997639,0.9990627189267554,0.9999531140170878,1.0,1.665435589878283e-09,7.759881381869255e-09,4.689999999999944,1.654558930036108e-09,-1.1411273703743063e-08
570,5.7,POLISH,29999.999999993295,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999994597050003,293.26470577855116,0.9999999999997756,0.9990607208013175,0.9999530140170878,1.0,1.665432990529925e-09,7.776535711774554e-09,4.699999999999944,1.6545820663350311e-09,1.933202042891935e-09
571,5.71,POLISH,29999.99999999363,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999994732123753,293.26492334796995,0.9999999999997867,0.9990587226798758,0.9999529140170879,1.0,1.6654303906101774e-09,7.793190015680656e-09,4.709999999999944,1.6546050988706472e-09,-6.217618420123472e-09
572,5.72,POLISH,29999.99999999395,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999994863820659,293.26514081295534,0.9999999999997975,0.9990567245624304,0.9999528140170879,1.0,1.6654277901334637e-09,7.80984429358199e-09,4.719999999999944,1.6546280283012889e-09,4.621099947144103e-09
573,5.73,POLISH,29999.999999994252,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999994992225143,293.2653581735574,0.9999999999998075,0.9990547264489813,0.999952714017088,1.0,1.6654251891138457e-09,7.82649854547313e-09,4.729999999999944,1.654650855279751e-09,-1.0317819487681845e-08
574,5.74,POLISH,29999.99999999454,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999995117419515,293.26557542982624,0.9999999999998171,0.9990527283395284,0.999952614017088,1.0,1.6654225875650346e-09,7.84315277134878e-09,4.739999999999943,1.6546735804533488e-09,-1.0564505714683037e-08
575,5.75,POLISH,29999.999999994812,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999995239484026,293.265792581812,0.9999999999998261,0.9990507302340718,0.9999525140170881,1.0,1.6654199855003984e-09,7.859806971203783e-09,4.749999999999943,1.6546962044639742e-09,-1.2479503652684798e-08
576,5.76,POLISH,29999.99999999507,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999995358496926,293.2660096295647,0.9999999999998348,0.9990487321326113,0.9999524140170881,1.0,1.6654173829329706e-09,7.876461145033112e-09,4.759999999999943,1.6547187279481526e-09,-4.0158596448236494e-09
577,5.7700000000000005,POLISH,29999.999999995318,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999995474534503,293.26622657313436,0.999999999999843,0.999046734035147,0.9999523140170882,1.0,1.6654147798754594e-09,7.893115292831867e-09,4.769999999999943,1.6547411515370988e-09,-1.5490684290853096e-09
578,5.78,POLISH,29999.99999999555,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999995587671141,293.26644341257105,0.9999999999998508,0.9990447359416789,0.9999522140170882,1.0,1.6654121763402551e-09,7.90976941459527e-09,4.7799999999999425,1.6547634758567708e-09,6.952859621378593e-09
579,5.79,POLISH,29999.999999995773,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999995697979362,293.2666601479247,0.9999999999998582,0.999042737852207,0.9999521140170883,1.0,1.665409572339438e-09,7.926423510318665e-09,4.789999999999942,1.654785701527925e-09,5.099678901387961e-09
580,5.8,POLISH,29999.999999995984,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999995805529879,293.2668767792453,0.9999999999998652,0.9990407397667312,0.9999520140170883,1.0,1.6654069678847868e-09,7.943077579997512e-09,4.799999999999942,1.6548078291661685e-09,4.9085997488873545e-09
581,5.8100000000000005,POLISH,29999.999999996184,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999995910391631,293.26709330658275,0.9999999999998719,0.9990387416852518,0.9999519140170884,1.0,1.6654043629877849e-09,7.95973162362739e-09,4.809999999999942,1.654829859382014e-09,-1.0025544838754286e-08
582,5.82,POLISH,29999.999999996373,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999996012631841,293.267309729987,0.9999999999998782,0.9990367436077684,0.9999518140170884,1.0,1.6654017576596294e-09,7.976385641203987e-09,4.819999999999942,1.6548517927809304e-09,7.213998287625145e-10
583,5.83,POLISH,29999.999999996555,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999996112316045,293.2675260495079,0.9999999999998843,0.9990347455342812,0.9999517140170885,1.0,1.6653991519112374e-09,7.9930396327231e-09,4.8299999999999415,1.6548736299633947e-09,-7.678522706555668e-09
584,5.84,POLISH,29999.999999996726,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999996209508144,293.2677422651954,0.99999999999989,0.9990327474647901,0.9999516140170885,1.0,1.6653965457532522e-09,8.009693598180633e-09,4.839999999999941,1.6548953715249443e-09,5.184119800105691e-09
585,5.8500000000000005,POLISH,29999.99999999689,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999996304270441,293.26795837709926,0.9999999999998954,0.9990307493992951,0.9999515140170886,1.0,1.6653939391960524e-09,8.026347537572593e-09,4.849999999999941,1.6549170180562249e-09,-5.533365765586495e-09
586,5.86,POLISH,29999.999999997046,7.999999999999994,5.999999999999994,1.6070416183328238,0.999999639666368,293.26817438526933,0.9999999999999006,0.9990287513377963,0.9999514140170886,1.0,1.6653913322497556e-09,8.043001450895091e-09,4.859999999999941,1.654938570143043e-09,5.637872391162091e-10
587,5.87,POLISH,29999.999999997195,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999996486747088,293.2683902897554,0.9999999999999056,0.9990267532802937,0.9999513140170887,1.0,1.6653887249242278e-09,8.059655338144334e-09,4.869999999999941,1.6549600283664132e-09,7.039986371637497e-09
588,5.88,POLISH,29999.999999997337,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999996574578411,293.26860609060725,0.9999999999999103,0.9990247552267871,0.9999512140170888,1.0,1.6653861172290875e-09,8.076309199316625e-09,4.87999999999994,1.6549813933026073e-09,-2.5544295567669906e-09
589,5.89,POLISH,29999.99999999747,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999996660213951,293.26882178787463,0.9999999999999148,0.9990227571772767,0.9999511140170888,1.0,1.6653835091737134e-09,8.092963034408362e-09,4.88999999999994,1.6550026655232029e-09,1.2160043638687057e-08
590,5.9,POLISH,29999.9999999976,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999996743708602,293.26903738160723,0.9999999999999191,0.9990207591317624,0.9999510140170889,1.0,1.665380900767248e-09,8.109616843416035e-09,4.89999999999994,1.6550238455951294e-09,6.311125844149501e-09
591,5.91,POLISH,29999.99999999772,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999996825115888,293.26925287185475,0.9999999999999231,0.9990187610902441,0.9999509140170889,1.0,1.6653782920186079e-09,8.126270626336221e-09,4.90999999999994,1.655044934080717e-09,-8.157925890373008e-09
592,5.92,POLISH,29999.99999999783,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999996904487991,293.2694682586669,0.9999999999999268,0.9990167630527219,0.999950814017089,1.0,1.665375682936484e-09,8.142924383165585e-09,4.9199999999999395,1.655065931537741e-09,9.117528065871738e-09
593,5.93,POLISH,29999.99999999794,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999996981875792,293.26968354209333,0.9999999999999305,0.9990147650191958,0.999950714017089,1.0,1.6653730735293526e-09,8.159578113900879e-09,4.929999999999939,1.6550868385194684e-09,1.3250044617052481e-08
594,5.94,POLISH,29999.999999998043,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999997057328897,293.2698987221836,0.9999999999999338,0.9990127669896658,0.9999506140170891,1.0,1.6653704638054758e-09,8.176231818538933e-09,4.939999999999939,1.6551076555747033e-09,-1.2253636327841377e-08
595,5.95,POLISH,29999.99999999814,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999997130895674,293.2701137989874,0.9999999999999372,0.9990107689641318,0.9999505140170891,1.0,1.6653678537729105e-09,8.192885497076662e-09,4.949999999999939,1.6551283832478309e-09,1.3641141549669555e-09
596,5.96,POLISH,29999.999999998236,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999997202623282,293.27032877255425,0.9999999999999403,0.9990087709425939,0.9999504140170892,1.0,1.665365243439512e-09,8.209539149511057e-09,4.959999999999939,1.6551490220788625e-09,9.201102102451841e-09
597,5.97,POLISH,29999.999999998323,7.999999999999994,5.999999999999994,1.6070416183328238,0.99999972725577,293.2705436429337,0.9999999999999432,0.999006772925052,0.9999503140170892,1.0,1.6653626328129384e-09,8.226192775839186e-09,4.9699999999999385,1.6551695726034785e-09,-5.25091081726714e-09
598,5.98,POLISH,29999.999999998407,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999997340743758,293.27075841017535,0.999999999999946,0.9990047749115062,0.9999502140170893,1.0,1.6653600219006574e-09,8.242846376058192e-09,4.979999999999938,1.6551900353530713e-09,-1.6707843997210148e-09
599,5.99,POLISH,29999.999999998487,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999997407225164,293.27097307432865,0.9999999999999487,0.9990027769019564,0.9999501140170893,1.0,1.665357410709949e-09,8.259499950165292e-09,4.989999999999938,1.6552104108547885e-09,3.4325324804740376e-09
600,6.0,POLISH,29999.999999998563,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999997472044535,293.2711876354431,0.9999999999999513,0.9990007788964026,0.9999500140170894,1.0,1.665354799247912e-09,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,-6.464063062594505e-09
601,6.01,HOLD,28499.999999998636,7.599999999999993,5.599999999999994,1.5274134176601746,0.9749997535243422,293.27112970775573,0.9029279206113127,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,6.546869713019987e-10
602,6.0200000000000005,HOLD,27074.999999998705,7.199999999999993,5.226666666666661,1.4476190529868282,0.9506247596862336,293.27107204396066,0.8129697329655425,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,-1.3685905742022442e-08
603,6.03,HOLD,25721.24999999877,6.799999999999993,4.878222222222217,1.3676520732461441,0.9268591406940778,293.2710146378046,0.7296579521791255,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,1.5111218942820415e-09
604,6.04,HOLD,24435.187499998832,6.399999999999992,4.553007407407402,1.2875104737394434,0.9036876621767259,293.2709574831947,0.6525564215873346,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,6.249873507613302e-09
605,6.05,HOLD,23213.428124998893,5.999999999999992,4.249473580246908,1.207196512210748,0.8810954706223078,293.2709005741942,0.5812579078905107,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,-4.940741149539463e-09
606,6.0600000000000005,HOLD,22052.756718748948,5.5999999999999925,3.966175341563781,1.1267167447300315,0.85906808385675,293.2708439050185,0.5153820116629194,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,-1.2279741667953203e-09
607,6.07,HOLD,20950.1188828115,5.2266666666666595,3.7017636521261954,1.0516022950813626,0.8375913817603313,293.27078747003145,0.4569720503411218,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,2.55016630035243e-09
608,6.08,HOLD,19902.612938670925,4.878222222222216,3.454979408651116,0.981495475409272,0.8166515972163231,293.270731263741,0.4051818846357947,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,7.447418681749696e-09
609,6.09,HOLD,18907.48229173738,4.553007407407401,3.224647448074375,0.9160624437153204,0.796235307285915,293.27067528079596,0.35926127104373795,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,8.160093045717076e-09
610,6.1000000000000005,HOLD,17962.10817715051,4.2494735802469075,3.009670951536083,0.854991614134299,0.7763294246037671,293.27061951598193,0.318544993658781,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,5.723350682274031e-10
611,6.11,HOLD,17064.002768292983,3.96617534156378,2.8090262214336774,0.7979921731920123,0.7569211889886729,293.2705639642181,0.2824432277107858,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,-9.351907692689565e-09
612,6.12,HOLD,16210.802629878333,3.701763652126195,2.6217578066714324,0.7447926949792115,0.7379981592639561,293.27050862055376,0.2504329952368967,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,4.631690586620607e-09
613,6.13,HOLD,15400.262498384416,3.4549794086511154,2.446973952893337,0.6951398486472642,0.7195482052823572,293.2704534801646,0.2220505891100484,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,-1.3166875589831761e-08
614,6.140000000000001,HOLD,14630.249373465196,3.2246474480743745,2.283842356033781,0.6487971920707799,0.7015595001502982,293.27039853834987,0.19688485567757627,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,1.1236046759677265e-08
615,6.15,HOLD,13898.736904791936,3.0096709515360827,2.1315861989648623,0.6055440459327278,0.6840205126465407,293.27034379052895,0.17457123870078428,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,1.1229158047854071e-08
616,6.16,HOLD,13203.800059552339,2.809026221433677,1.989480452367205,0.565174442870546,0.6669199998303772,293.27028923223827,0.1547864983146954,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,-6.455593393184245e-09
617,6.17,HOLD,12543.610056574722,2.621757806671432,1.8568484222093913,0.5274961466791763,0.6502469998346178,293.2702348591284,0.1372440285056966,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,-2.3739232801744947e-09
618,6.18,HOLD,11916.429553745986,2.4469739528933365,1.7330585273954318,0.49232973690056453,0.6339908248387524,293.2701806669609,0.12168970527505098,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,-7.66124941264934e-10
619,6.19,HOLD,11320.608076058686,2.2838423560337806,1.6175212922357363,0.4595077544405268,0.6181410542177835,293.27012665160584,0.10789820534387852,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,1.40197080611415e-08
620,6.2,HOLD,10754.577672255753,2.131586198964862,1.5096865394200205,0.42887390414449167,0.6026875278623389,293.2700728090384,0.0956697420715723,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,3.234642775851171e-09
621,6.21,HOLD,10216.848788642965,1.9894804523672045,1.4090407701253524,0.40028231053485896,0.5876203396657804,293.27001913533684,0.08482717130346078,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,7.773127919108447e-09
622,6.22,HOLD,9706.006349210817,1.8568484222093908,1.3151047187836622,0.3735968231658683,0.5729298311741359,293.26996562667927,0.07521342522240189,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,-9.6194341381306e-10
623,6.23,HOLD,9220.706031750276,1.7330585273954315,1.2274310708647513,0.34869036828814376,0.5586065853947825,293.26991227934144,0.06668923703052967,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,-1.3515375485440018e-08
624,6.24,HOLD,8759.670730162763,1.617521292235736,1.1456023328071012,0.3254443437356008,0.544641420759913,293.2698590896942,0.05913112350040299,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,1.2449277164705563e-08
625,6.25,HOLD,8321.687193654625,1.5096865394200203,1.0692288439532944,0.3037480541532275,0.5310253852409151,293.2698060542008,0.05242959617035731,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,5.7654929719319625e-09
626,6.26,HOLD,7905.602833971894,1.4090407701253522,0.9979469210230748,0.2834981838763456,0.5177497506098923,293.26975316941474,0.04648757527105015,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,5.66983260341658e-09
627,6.2700000000000005,HOLD,7510.322692273299,1.3151047187836622,0.9314171262882032,0.2645983049512559,0.5048060068446449,293.2697004319774,0.041218983406997804,0.9990007788964026,0.9999500140170894,1.0,0.0,8.276153498157771e-09,4.999999999999938,1.6552306996315749e-09,-1.1247994535779071e-08
